"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @AAPGujarat: News in Print: AAP protests in Gujarat against #demonetization debacle (6/6) https://t.co/gikDcYQCqX",FALSE,0,NA,2016-11-29 18:01:00,FALSE,NA,"803660043367411712",NA,"<a href=""https://www.google.com"" rel=""nofollow"">CaptainJack</a>","capJackk",139,TRUE,FALSE,NA,NA
"2","India's #demonetization daring but an opportunity
https://t.co/DAVvIPJ6E1…t-an-opportunity/59868/",FALSE,0,NA,2016-11-29 18:01:00,FALSE,NA,"803660043228848128",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","thecornerdoteu",0,FALSE,FALSE,NA,NA
"3","RT @ajaymaken: #JanAkroshMarch on #Demonetization
Massive Protest March yesterday!
Great enthusiasm!

Many thanks to Congress workers and l…",FALSE,0,NA,2016-11-29 18:00:45,FALSE,NA,"803659980704514048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlankarSawai",96,TRUE,FALSE,NA,NA
"4","RT @MANJULtoons: #DeMonetization #CashlessIndia  My #cartoon https://t.co/kKweizbtui",FALSE,0,NA,2016-11-29 18:00:33,FALSE,NA,"803659932302069761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dsmhaske_52",641,TRUE,FALSE,NA,NA
"5","RT @PahwaSandy: Dats true .Before #demonetization it was 7.30 which has been reduced to 4.25 @kapsology @ArvindKejriwal https://t.co/mYZ9WT…",FALSE,0,NA,2016-11-29 18:00:32,FALSE,NA,"803659927998767104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AapKaMuzzammil",435,TRUE,FALSE,NA,NA
"6","RT @assassinsps: #<U+091D><U+0942><U+0920>_<U+0932><U+0942><U+091F>_<U+0915><U+0940>_<U+0938><U+0930><U+0915><U+093E><U+0930> must  watch @ArvindKejriwal @AamAadmiParty #kejriwalFreeIndia #KejriKaJuth #demonetization #ModiFightsCo…",FALSE,0,NA,2016-11-29 18:00:17,FALSE,NA,"803659866032193536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbbuofPakistan",1,TRUE,FALSE,NA,NA
"7","RT @ajaymaken: #JanAkroshMarch on #Demonetization
Massive Protest March yesterday!
Great enthusiasm!

Many thanks to Congress workers and l…",FALSE,0,NA,2016-11-29 17:59:11,FALSE,NA,"803659585714147329",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","milindshah2006",96,TRUE,FALSE,NA,NA
"8","RT @AAPGujarat: News in Print: AAP protests in Gujarat against #demonetization debacle (6/6) https://t.co/gikDcYQCqX",FALSE,0,NA,2016-11-29 17:58:57,FALSE,NA,"803659526637584385",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VijayMevani",139,TRUE,FALSE,NA,NA
"9","#<U+091D><U+0942><U+0920>_<U+0932><U+0942><U+091F>_<U+0915><U+0940>_<U+0938><U+0930><U+0915><U+093E><U+0930> must  watch @ArvindKejriwal @AamAadmiParty #kejriwalFreeIndia #KejriKaJuth #demonetization… https://t.co/BNtLMCNzmL",FALSE,1,NA,2016-11-29 17:58:52,TRUE,NA,"803659507981230081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","assassinsps",1,FALSE,FALSE,NA,NA
"10","RT @ajaymaken: #JanAkroshMarch on #Demonetization
Massive Protest March yesterday!
Great enthusiasm!

Many thanks to Congress workers and l…",FALSE,0,NA,2016-11-29 17:58:38,FALSE,NA,"803659448212275200",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","milindshah2006",115,TRUE,FALSE,NA,NA
"11","RT @LillyMaryPinto: Telangana Chief Minister K. Chandrashekar Rao extends his full support to PM Modi's #Demonetization  move 
Jai Ho<ed><U+00A0><U+00BD><ed><U+00B9><U+008C> http…",FALSE,0,NA,2016-11-29 17:58:28,FALSE,NA,"803659408752386048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaiNeeyati",127,TRUE,FALSE,NA,NA
"12","RT @BSLMF: LIVE on #Periscope: Mr. A Balasubramanian, CEO Birla Sun Life Mutual Fund on #demonetization and idle funds. https://t.co/z6oRQM…",FALSE,0,NA,2016-11-29 17:58:01,FALSE,NA,"803659295304781824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mutual2dhirendr",0,TRUE,FALSE,NA,NA
"13","RT @AAPGujarat: News in Print: AAP protests in Gujarat against #demonetization debacle (6/6) https://t.co/gikDcYQCqX",FALSE,0,NA,2016-11-29 17:57:35,FALSE,NA,"803659184164184065",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","umeshAAPpune",139,TRUE,FALSE,NA,NA
"14","Modi failed completely in controlling terrorism even after #demonetization #nagrotaattack #<U+091D><U+0942><U+0920>_<U+0932><U+0942><U+091F>_<U+0915><U+0940>_<U+0938><U+0930><U+0915><U+093E><U+0930> #AnushkaSRKOn11Aug #Jio50Million",FALSE,1,NA,2016-11-29 17:57:07,FALSE,NA,"803659068422254592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShekharGautam",0,FALSE,FALSE,NA,NA
"15","RT @BSLMF: Don’t let that increased balance due to #demonetization sit idle. 6 month plans for short term goals.
https://t.co/ot0RZunT7R
(1…",FALSE,0,NA,2016-11-29 17:56:47,FALSE,NA,"803658983386923008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mutual2dhirendr",4,TRUE,FALSE,NA,NA
"16","RT @thishourindia: Kejriwal: 'People knew about it. Here's the proof' - https://t.co/dHRKc2kX7t - #demonetization #currencyban #ModiFightsC…",FALSE,0,NA,2016-11-29 17:56:22,FALSE,NA,"803658878244110336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhushSocial",2,TRUE,FALSE,NA,NA
"17","RT @AAPGujarat: News in Print: AAP protests in Gujarat against #demonetization debacle (5/n) https://t.co/KSQtkRFAvZ",FALSE,0,NA,2016-11-29 17:56:22,FALSE,NA,"803658876721786884",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salauddin_azam",94,TRUE,FALSE,NA,NA
"18","RT @thishourindia: Exchange of Rs. 500-1000 notes to new may end soon https://t.co/8zxv1PTVtl  #demonetization #CurrencyExchange #currencyb…",FALSE,0,NA,2016-11-29 17:56:09,FALSE,NA,"803658824393498624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhushSocial",1,TRUE,FALSE,NA,NA
"19","RT @thishourindia: #Demonetization: #Mumbai #Congress on streets, protests against note ban  -  https://t.co/obX2sMuIvQ  -  #DividedAakrosh…",FALSE,0,NA,2016-11-29 17:56:02,FALSE,NA,"803658793712107520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhushSocial",1,TRUE,FALSE,NA,NA
"20","RT @16x2is8: <U+092D><U+092F><U+0902><U+0915><U+0930> #janakroshdiwas <U+0925><U+093E><U+0964><U+0964>

<U+0915><U+0932> <U+092E><U+0939><U+093E><U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930> <U+091C><U+093F><U+0924><U+0935><U+093E> <U+0926><U+093F><U+092F><U+093E> <U+092C><U+0940><U+091C><U+0947><U+092A><U+0940> <U+0915><U+094B> <U+0914><U+0930> <U+0906><U+091C> <U+0917><U+0941><U+091C><U+0930><U+093E><U+0924><U+0964><U+0964>

<U+092C><U+0947><U+0921><U+093E> <U+0917><U+0930><U+094D><U+0915> <U+0939><U+094B> <U+0907><U+0938> #demonetization <U+0915><U+093E><U+0964><U+0964>

#ModiFigh…",FALSE,0,NA,2016-11-29 17:55:46,FALSE,NA,"803658727874101248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sharmaroyals",12,TRUE,FALSE,NA,NA
"21","Every say should be counted. <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> #demonetization #blackmoney #modi #queue #unorganized #money @… https://t.co/GGn0C76TsH",FALSE,0,NA,2016-11-29 17:54:55,FALSE,NA,"803658514551799808",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","gregorytijo",0,FALSE,FALSE,"77.20112109","28.76131802"
"22","RT @BSLMF: LIVE on #Periscope: Mr. A Balasubramanian, CEO Birla Sun Life Mutual Fund on #demonetization and idle funds. https://t.co/OJNMsf…",FALSE,0,NA,2016-11-29 17:54:29,FALSE,NA,"803658404145164288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SRKoti",19,TRUE,FALSE,NA,NA
"23","RT @irkjain: <U+2714>Shocking Secret Revealed About #DeMonetization !
IF you read this, you wont stop Praising #Modi !<ed><U+00A0><U+00BD><ed><U+00B4><U+00BD>
https://t.co/4RZshkDvfl",FALSE,0,NA,2016-11-29 17:54:21,FALSE,NA,"803658372675502081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AroraBoyLucky",30,TRUE,FALSE,NA,NA
"24","RT @SirJadeja: RT &amp; Ask Opposition To Answer This Question Or Stop The Hypocrisy.

#<U+091A><U+094B><U+0930><U+094B><U+0902>_<U+0915><U+0940>_<U+092C><U+093E><U+0930><U+093E><U+0924> #DeMonetisation #DeMonetization #BlackMo…",FALSE,0,NA,2016-11-29 17:54:20,FALSE,NA,"803658364987248641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imPatil18",1056,TRUE,FALSE,NA,NA
"25","RT @SirJadeja: Yes, #<U+092E><U+094B><U+0926><U+0940>_<U+092B><U+093F><U+0930><U+0915><U+0940>_<U+0932><U+0947>_<U+0930><U+0939><U+093E>_<U+0939><U+0948>. Firki Of All Corrupts &amp; #BlackMoney Holders. Love To See #OppositionRattled By #DeMonetization !…",FALSE,0,NA,2016-11-29 17:54:19,FALSE,NA,"803658361350799360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BRAHKSH",309,TRUE,FALSE,NA,NA
"26","RT @MehekF: Instead of creating so much ruckus of #Demonetization, shud hv just extended amnesty wid higher 5%penalty. Destroyed the econom…",FALSE,0,NA,2016-11-29 17:54:18,FALSE,NA,"803658360205623296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HimanshuKulsh12",9,TRUE,FALSE,NA,NA
"27","RT @outburstindia: If Supreme Court finds #Demonetization an arbitrary &amp; an illegal act executed by executives...................will Modi…",FALSE,0,NA,2016-11-29 17:53:51,FALSE,NA,"803658243570630656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnkitJoy08",10,TRUE,FALSE,NA,NA
"28","Is #Demonetization scheme is derailing, or is #govt under immense pressure of Black Money hoarders. 

Why an escape route to Black Sheeps?",FALSE,0,NA,2016-11-29 17:53:50,FALSE,NA,"803658238696665088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sujayrohru",0,FALSE,FALSE,NA,NA
"29","RT @MANJULtoons: #DeMonetization #CashlessIndia  My #cartoon https://t.co/kKweizbtui",FALSE,0,NA,2016-11-29 17:53:32,FALSE,NA,"803658166617575424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sujayak",641,TRUE,FALSE,NA,NA
"30","RT @sudarsansand: My humble appeal to all to pl have patience and draw what they need from ATMs during this #Demonetization phase. My SandA…",FALSE,0,NA,2016-11-29 17:53:30,FALSE,NA,"803658155066474496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jpbapu86",769,TRUE,FALSE,NA,NA
"31","#BlackMoney <U+092A><U+0930> <U+092A><U+094D><U+0930><U+0939><U+093E><U+0930> <U+0915><U+0939><U+0940><U+0902> <U+0938><U+091A><U+092E><U+0941><U+091A> <U+0930><U+093E><U+091C><U+0928><U+0940><U+0924><U+093F><U+091C><U+094D><U+091E><U+094B><U+0902> <U+0915><U+094B> <U+0906><U+0917><U+0930><U+093E> <U+0915><U+0947> <U+092A><U+093E><U+0917><U+0932><U+0916><U+093E><U+0928><U+0947> <U+0928> <U+092A><U+0939><U+0941><U+0902><U+091A><U+093E> <U+0926><U+0947>? #DeMonetization @BJP4India https://t.co/hh2QH7sZXJ",FALSE,0,NA,2016-11-29 17:53:25,FALSE,NA,"803658137077157888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajivgu06584939",0,FALSE,FALSE,NA,NA
"32","RT @BSLMF: LIVE on #Periscope: Mr. A Balasubramanian, CEO Birla Sun Life Mutual Fund on #demonetization and idle funds. https://t.co/OJNMsf…",FALSE,0,NA,2016-11-29 17:53:25,FALSE,NA,"803658135789510660",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MMaulikpatel99",19,TRUE,FALSE,NA,NA
"33","RT @dhume: If you're in India, how do you feel about #demonetization after three weeks?",FALSE,0,NA,2016-11-29 17:53:10,FALSE,NA,"803658072501559296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JSK__11",37,TRUE,FALSE,NA,NA
"34","RT @ajaymaken: #JanAkroshMarch on #Demonetization
Massive Protest March yesterday!
Great enthusiasm!

Many thanks to Congress workers and l…",FALSE,0,NA,2016-11-29 17:52:46,FALSE,NA,"803657972433895424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OldMonkOfIndia",115,TRUE,FALSE,NA,NA
"35","RT @syedsulaiman92: @TelanganaCMO to open 150 Centers of 5rs Meal Scheme on the rep. of @asadowaisi to minimize #Demonetization impact.
htt…",FALSE,0,NA,2016-11-29 17:52:31,FALSE,NA,"803657910983102464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dasthageer99",42,TRUE,FALSE,NA,NA
"36","RT @ajaymaken: #JanAkroshMarch on #Demonetization
Massive Protest March yesterday!
Great enthusiasm!

Many thanks to Congress workers and l…",FALSE,0,NA,2016-11-29 17:52:04,FALSE,NA,"803657795694301185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jigar_Thakkar1",115,TRUE,FALSE,NA,NA
"37","RT @ajaymaken: #JanAkroshMarch on #Demonetization
Massive Protest March yesterday!
Great enthusiasm!

Many thanks to Congress workers and l…",FALSE,0,NA,2016-11-29 17:52:01,FALSE,NA,"803657782067019776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jigar_Thakkar1",96,TRUE,FALSE,NA,NA
"38","#Demonetization:Police nab van driver who escaped with Rs 1.37 crore  https://t.co/P3TBqZs1hh https://t.co/GNE6YAUUZP@HinduRajyam @Modiarmy",FALSE,0,NA,2016-11-29 17:51:43,FALSE,NA,"803657707571949568",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","gduttsharma",0,FALSE,FALSE,NA,NA
"39","RT @outburstindia: If Supreme Court finds #Demonetization an arbitrary &amp; an illegal act executed by executives...................will Modi…",FALSE,0,NA,2016-11-29 17:51:26,FALSE,NA,"803657635463430144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","outburstindia",10,TRUE,FALSE,NA,NA
"40","RT @AAPGujarat: News in Print: AAP protests in Gujarat against #demonetization debacle (6/6) https://t.co/gikDcYQCqX",FALSE,0,NA,2016-11-29 17:51:24,FALSE,NA,"803657629247610880",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Rana_Fenny",139,TRUE,FALSE,NA,NA
"41","#BlackMoney <U+092A><U+0930> <U+092A><U+094D><U+0930><U+0939><U+093E><U+0930> <U+0915><U+0939><U+0940><U+0902> <U+0938><U+091A><U+092E><U+0941><U+091A> <U+0930><U+093E><U+091C><U+0928><U+0940><U+0924><U+093F><U+091C><U+094D><U+091E><U+094B><U+0902> <U+0915><U+094B> <U+0906><U+0917><U+0930><U+093E> <U+0915><U+0947> <U+092A><U+093E><U+0917><U+0932><U+0916><U+093E><U+0928><U+0947> <U+0928> <U+092A><U+0939><U+0941><U+0902><U+091A><U+093E> <U+0926><U+0947>? #DeMonetization @BJP4India https://t.co/aGJY5xs0Yk",FALSE,0,NA,2016-11-29 17:50:00,FALSE,NA,"803657275726503937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajivgu06584939",0,FALSE,FALSE,NA,NA
"42","RT @barbarindian: Fatal assumptions  https://t.co/BcymzmrKq8 via @pastebin #demonetization",FALSE,0,NA,2016-11-29 17:49:21,FALSE,NA,"803657112802836481",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Vidyut",1,TRUE,FALSE,NA,NA
"43","RT @dhume: If you're in India, how do you feel about #demonetization after three weeks?",FALSE,0,NA,2016-11-29 17:49:12,FALSE,NA,"803657075616137216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abhinavkalra",37,TRUE,FALSE,NA,NA
"44","RT @dhume: If you're in India, how do you feel about #demonetization after three weeks?",FALSE,0,NA,2016-11-29 17:49:00,FALSE,NA,"803657025049792516",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ossharma12",37,TRUE,FALSE,NA,NA
"45","RT @ajaymaken: #JanAkroshMarch on #Demonetization
Massive Protest March yesterday!
Great enthusiasm!

Many thanks to Congress workers and l…",FALSE,0,NA,2016-11-29 17:47:06,FALSE,NA,"803656546983022592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hemant_bhrdwj",115,TRUE,FALSE,NA,NA
"46","RT @ajaymaken: #JanAkroshMarch on #Demonetization
Massive Protest March yesterday!
Great enthusiasm!

Many thanks to Congress workers and l…",FALSE,0,NA,2016-11-29 17:46:24,FALSE,NA,"803656372030148609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NeerajCon",115,TRUE,FALSE,NA,NA
"47","RT @ajaymaken: #JanAkroshMarch on #Demonetization
Massive Protest March yesterday!
Great enthusiasm!

Many thanks to Congress workers and l…",FALSE,0,NA,2016-11-29 17:46:20,FALSE,NA,"803656351607947264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NeerajCon",96,TRUE,FALSE,NA,NA
"48","RT @ajaymaken: #JanAkroshMarch on #Demonetization
Massive Protest March yesterday!
Great enthusiasm!

Many thanks to Congress workers and l…",FALSE,0,NA,2016-11-29 17:45:36,FALSE,NA,"803656169525039104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hemant_bhrdwj",96,TRUE,FALSE,NA,NA
"49","RT @ajaymaken: #JanAkroshMarch on #Demonetization
Massive Protest March yesterday!
Great enthusiasm!

Many thanks to Congress workers and l…",FALSE,0,NA,2016-11-29 17:45:29,FALSE,NA,"803656139875303424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PraveenaLeo",115,TRUE,FALSE,NA,NA
"50","RT @MANJULtoons: #DeMonetization #BharatBandh  My #cartoon https://t.co/Oi9eUh9UG9",FALSE,0,NA,2016-11-29 17:45:18,FALSE,NA,"803656093197074432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nikhilkorde",376,TRUE,FALSE,NA,NA
"51","@myvotetoday @narendramodi On #Demonetization Survey Conducted By Modi Government.
<U+0924><U+0941><U+092E><U+094D><U+0939><U+093E><U+0930><U+093E> <U+0936><U+0939><U+0930>,<U+0924><U+0941><U+092E> <U+0939><U+0940> <U+0915><U+093C><U+093E><U+0924><U+093F><U+0932> ,<U+0924><U+0941><U+092E> <U+0939><U+0940> <U+092E><U+0941><U+0926><U+094D><U+0926><U+0908> , <U+0924><U+0941><U+092E> <U+0939><U+0940> <U+092E><U+0941><U+0902><U+0936><U+093F><U+092B>",FALSE,0,"myvotetoday",2016-11-29 17:45:04,FALSE,"803654862676185092","803656033423921152","3683007026","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RATNAVISHVA",0,FALSE,FALSE,NA,NA
"52","Watch out for this sector.. It gonna rock with #digitalindia #demonetization initiatives of current Government   https://t.co/53crZWnJnH",FALSE,0,NA,2016-11-29 17:45:04,FALSE,NA,"803656032924954624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StartupStratcap",0,FALSE,FALSE,NA,NA
"53","RT @LGIndiaTweets: LG Cashless bonanza! Buy #LG OLED TV at zero payment along with 60 Days EMI holiday #NoCashNoWorries #Demonetization htt…",FALSE,0,NA,2016-11-29 17:44:00,FALSE,NA,"803655765453963265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fsupercar980",90,TRUE,FALSE,NA,NA
"54",".. #demonetization will not affect missionary network because now they get PUBLIC funds in India - food, education, maternal care, kids etc",FALSE,0,"NishkaK",2016-11-29 17:43:43,FALSE,"803655189697740800","803655695195176960","28229170","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NishkaK",0,FALSE,FALSE,NA,NA
"55","RT @JPNadda: #Demonetization will help us to fight with corruption,counterfeit currency,black money.It will increase transparency #Demoneti…",FALSE,0,NA,2016-11-29 17:43:22,FALSE,NA,"803655608532512769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SanjayTandonBJP",139,TRUE,FALSE,NA,NA
"56","RT @dhume: If you're in India, how do you feel about #demonetization after three weeks?",FALSE,0,NA,2016-11-29 17:42:39,FALSE,NA,"803655427493761024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chandrusiddappa",37,TRUE,FALSE,NA,NA
"57","RT @dhume: If you're in India, how do you feel about #demonetization after three weeks?",FALSE,0,NA,2016-11-29 17:42:26,FALSE,NA,"803655371848093696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","classicus_locus",37,TRUE,FALSE,NA,NA
"58","RT @dhume: If you're in India, how do you feel about #demonetization after three weeks?",FALSE,0,NA,2016-11-29 17:42:04,FALSE,NA,"803655277488635904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mundaasu",37,TRUE,FALSE,NA,NA
"59","RT @ajaymaken: #JanAkroshMarch on #Demonetization
Massive Protest March yesterday!
Great enthusiasm!

Many thanks to Congress workers and l…",FALSE,0,NA,2016-11-29 17:41:48,FALSE,NA,"803655210778427396",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kasimansari615",96,TRUE,FALSE,NA,NA
"60","RT @namishtaneja: Thank you #navbharattimes <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>

#NamishTaneja #demonetization #2000rs<ed><U+00A0><U+00BD><ed><U+00B2><U+00B8> https://t.co/33fuvMzCfB",FALSE,0,NA,2016-11-29 17:41:27,FALSE,NA,"803655122899402752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JannatAslam4",81,TRUE,FALSE,NA,NA
"61","RT @TheJoshuaDsouza: Modi said #demonetization will stop all terrorist activities &amp; attacks in India, especially in Kashmir. How did #nagro…",FALSE,0,NA,2016-11-29 17:41:17,FALSE,NA,"803655083976032256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Radiologythane",3,TRUE,FALSE,NA,NA
"62","RT @dhume: If you're in India, how do you feel about #demonetization after three weeks?",FALSE,0,NA,2016-11-29 17:40:54,FALSE,NA,"803654986479517696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","ThamizhKuruvi",37,TRUE,FALSE,NA,NA
"63","RT @SatyendarJain: Huge blow to middle class. Rate of intrest reduced to maximum 4.25% by SBI. #DEMONETIZATION",FALSE,0,NA,2016-11-29 17:40:49,FALSE,NA,"803654965617164288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","devershit",321,TRUE,FALSE,NA,NA
"64","RT @SirJadeja: Yes, #<U+092E><U+094B><U+0926><U+0940>_<U+092B><U+093F><U+0930><U+0915><U+0940>_<U+0932><U+0947>_<U+0930><U+0939><U+093E>_<U+0939><U+0948>. Firki Of All Corrupts &amp; #BlackMoney Holders. Love To See #OppositionRattled By #DeMonetization !…",FALSE,0,NA,2016-11-29 17:40:21,FALSE,NA,"803654845869588481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manonive",309,TRUE,FALSE,NA,NA
"65","RT @SreeIyer1: Short, sharp poem in Tamil on #Demonetization @nsitharaman @Swamy39 @SuryahSG @rvaidya2000 https://t.co/nPgvSHtHLF",FALSE,0,NA,2016-11-29 17:40:04,FALSE,NA,"803654774449016832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eskaysreekumar",2,TRUE,FALSE,NA,NA
"66","RT @rsprasad: Banks &amp; financial institutions have supported #Demonetization as a bold reform to fight black money &amp; corruption. https://t.c…",FALSE,0,NA,2016-11-29 17:39:23,FALSE,NA,"803654604411916288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Akchakraborty02",473,TRUE,FALSE,NA,NA
"67","RT @AAPGujarat: News in Print: AAP protests in Gujarat against #demonetization debacle (6/6) https://t.co/gikDcYQCqX",FALSE,0,NA,2016-11-29 17:39:07,FALSE,NA,"803654536195874816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Chikhlia_",139,TRUE,FALSE,NA,NA
"68","RT @dhume: If you're in India, how do you feel about #demonetization after three weeks?",FALSE,0,NA,2016-11-29 17:38:50,FALSE,NA,"803654465773408256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rohitagarwal86",37,TRUE,FALSE,NA,NA
"69","RT @PahwaSandy: Dats true .Before #demonetization it was 7.30 which has been reduced to 4.25 @kapsology @ArvindKejriwal https://t.co/mYZ9WT…",FALSE,0,NA,2016-11-29 17:38:35,FALSE,NA,"803654404704452608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drpramodsgunjal",435,TRUE,FALSE,NA,NA
"70","@myvotetoday On #Demonetization Survey Conducted By Modi Government.
<U+0924><U+0941><U+092E><U+094D><U+0939><U+093E><U+0930><U+093E> <U+0936><U+0939><U+0930> , <U+0924><U+0941><U+092E> <U+0939><U+0940> <U+0915><U+093C><U+093E><U+0924><U+093F><U+0932> , <U+0924><U+0941><U+092E> <U+0939><U+0940> <U+092E><U+0941><U+0926><U+094D><U+0926><U+0908> , <U+0924><U+0941><U+092E> <U+0939><U+0940> <U+092E><U+0941><U+0902><U+0936><U+093F><U+092B> ....... !",FALSE,0,"myvotetoday",2016-11-29 17:38:20,FALSE,"803649873740447746","803654340137205762","3683007026","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RATNAVISHVA",0,FALSE,FALSE,NA,NA
